tumor_wgs_aliquot_id	n_sites	n_mut_sites	f_mut_sites
82be6087-a491-42d4-9b48-6a10d1bace18	745306	2691	0.00361059752639
82d2ea5f-ebdc-4907-a287-fe837fd6b59c	709145	1057	0.00149052732516
82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6	717812	96	0.000133739753585
836ec5a5-e385-4236-83e7-2641ee35db7f	1062651	263	0.000247494238466
8370b0ee-a7e7-4fbb-a04e-b31c1d1c7b3c	439303	1992	0.00453445571735
83a1b304-2ec1-44ae-a9c5-8ad3a2a46a1f	940291	200	0.000212700110923
83d57c5c-c622-11e3-bf01-24c6515278c0	694883	71	0.000102175474145
83eac474-e482-4646-b841-c8751ab7c5a6	926038	22	2.37571244377e-05
83eca7b5-45bb-44c0-8afe-36f8988d0078	752043	65	8.64312280016e-05
8404ef5b-7a64-47fe-98f9-3f63619d2d99	828720	320	0.000386137658075
841eb82b-347d-4d7f-805f-3f3701a2983d	851444	29853	0.0350616129775
842df341-d34f-4ed6-928c-eaf15bf7f667	892505	1433	0.00160559324598
8454fe53-869d-41c8-b0c8-a7929d00eec3	1066285	24278	0.0227687719512
8489389f-960e-45c5-9eb6-4accf84b0d68	411266	102	0.000248014666907
84a0bc36-9f29-4b23-aee1-bf5ff71f697b	668096	51	7.6336334898e-05
84a6ea88-eeb8-4060-a90c-e4abac013ad4	938105	319	0.000340047222859
84aa2983-714b-49fd-af93-f18ed4d6a6cb	992413	49	4.93746051291e-05
84ae4dd8-f661-46aa-9892-69742e2f3542	1016533	198	0.000194779707102
84c77098-03d0-4b22-afb1-797703e85c6c	802373	198	0.000246768024348
84ca6ab0-9edc-4636-9d27-55cdba334d7d	989683	9770	0.00987184785431
84e601b7-dfa5-4cd5-9fef-07f03967a0d4	883013	5594	0.0063351275689
84fe77b4-f6cc-49bf-a6b9-1621ec9394f8	713421	37	5.18627850876e-05
850389d4-c622-11e3-bf01-24c6515278c0	899508	3567	0.00396550114062
85422a8e-2599-4dab-a257-150e380ecba8	979812	645	0.000658289549424
85448d11-9f84-44b7-8ae3-a115f24bdb76	466715	88	0.000188551899982
857a8354-9589-424e-98f4-98b9bfd6dcb0	955400	1860	0.00194682855349
858631eb-4e91-4aad-809c-c3948519313d	798173	6052	0.00758231611443
85d915b8-0184-4ec7-93ad-e9ffa2f5743b	526708	693	0.00131571952581
85e29049-a5e8-49fa-a576-e113c7b2c2e3	606886	293	0.000482792484915
85ed2434-da94-4333-90ca-6ca4691cbdd3	810025	7126	0.00879725934385
86386b36-2950-4479-b79f-4b347053c8bc	594882	7	1.17670395137e-05
8658f4f5-9a50-4195-8ea3-227951977647	340709	199	0.000584076147093
8659a35e-c622-11e3-bf01-24c6515278c0	752122	335	0.000445406463313
866ecfe7-caa6-4565-9418-6b9d6c8a3b43	754746	67	8.87715867325e-05
86874a67-aa86-45f1-be32-3b2722ebedec	871467	1499	0.00172008808136
8689b53c-8883-479c-85f6-d13b86272b5d	931492	49	5.26037797426e-05
868c95ad-45df-4f8e-9553-b7c2c5679deb	806763	3646	0.00451929500981
8691c87f-2468-44bb-a670-3dccd6da33c6	789331	619	0.000784208399265
86ae34f9-e16a-4593-8e55-b1296782bc1f	559897	690	0.00123236952511
86cbb7ad-b22b-414f-a122-77d38c77207d	601366	2	3.32576168257e-06
86f23897-dba0-4e89-8381-d174eaa6fcc1	906740	1904	0.0020998301608
870e7aa5-a9c2-4c4e-afa8-36bb3bdc4eee	519300	3	5.77700751011e-06
873ed251-fa44-465f-99e0-c90a42ea13d9	746066	679	0.000910107148697
874f64e9-8a0d-4f88-92c4-7e831842b1d1	651696	161	0.000247047703224
87671312-c622-11e3-bf01-24c6515278c0	694510	90	0.000129587766915
878a7fe7-20ff-4651-9587-b4d6fd42e929	885707	199	0.000224679267523
87e0b332-60f3-4d59-8c4e-691a820c9ee1	977331	12	1.22783376359e-05
87e1ffee-a8cd-4d75-937e-ed415cf43546	715375	288	0.000402586056264
880e6970-0131-4966-b13e-8614d33f0df7	794043	27	3.40031963005e-05
88395c0e-4afe-434d-8b20-5a3eef8b7f00	705309	90	0.000127603646062
8845fce6-e2b4-4929-942b-57096b0bbafc	847271	31	3.6588057422e-05
8853cbee-7931-49a6-b063-a806943a10ad	672209	268	0.000398685527864
8867bdef-3a8d-433e-b10f-d752e2cbb022	659229	1245	0.0018885698293
887616c5-06a7-4e83-948c-3546202349fb	1128866	3146	0.00278686752901
8888e808-594b-4c76-b2e4-62aa56736f7c	911667	82	8.99451225064e-05
889fb525-5055-4408-a12e-17f1225c9d29	879704	23	2.61451579168e-05
88bc38ba-ad1d-431e-a67e-0a5a23678386	1035964	109	0.000105216011367
88d5a8b2-daba-45ce-90bf-480fac85bf1d	943174	18	1.90844955438e-05
88d82a42-c622-11e3-bf01-24c6515278c0	653463	275	0.000420834844513
88e35d25-d98d-4576-8ebe-1cd74010ecd8	565157	3584	0.00634160065256
88e6d314-8576-444a-af19-811f8fa44c90	464036	392	0.000844762044324
88f2c496-3eb4-4c03-b3a5-8d5a55803aaf	821420	1033	0.00125757833995
890e840c-1d1d-4874-a8eb-f9d9a2b50a1c	1021251	3820	0.00374051041321
89195d56-1ef2-41df-b200-9f18e38f574a	1100069	937	0.000851764752938
8930735a-4eb4-4489-8513-d4b600c316ab	927664	10	1.07797650874e-05
897a4500-6fb8-4e81-aa07-021a26d632fb	720725	1362	0.00188976377953
897ba508-d74b-46bf-8554-1210a66a36d1	953037	1844	0.00193486716675
89c48e53-c8a9-4518-b3b8-509cdcaff52b	745866	5937	0.00795987483006
89dad92e-5b3f-479a-a6da-a94ee7df7f8a	1067250	3970	0.00371984071211
89f34810-19c6-47bc-981d-98498b013686	766463	4	5.21877768398e-06
8a2580c3-9c89-4cb0-b94d-3eca15dac1c3	571025	282	0.000493848780701
8a69f3ca-4e17-4daa-8722-a36316e345ba	552612	4158	0.00752426657402
8a6d6b2e-c622-11e3-bf01-24c6515278c0	642646	11	1.7116733007e-05
8a8dd718-c46e-462a-9793-83d88f5caa7f	762484	5	6.55751464949e-06
8a929c55-35a6-4645-bb70-4b85d281b139	1054267	13068	0.0123953419769
8a9359de-b0ad-4a2d-a543-e3b982697db9	1086156	230	0.000211755954025
8afbee81-bd13-4f19-969c-2746878ea67b	1085808	197	0.000181431708
8b0c4c91-2d07-4a9b-97a1-d2bda003437e	565665	8936	0.015797335879
8b28f6d2-4b7d-493b-826e-b119a4fb0cb4	1093892	7371	0.00673832517287
8bbe4006-be0a-4cd5-91f6-529100d4f06e	1193635	153	0.000128179887487
8bcc8c06-8c33-4409-8a0c-87723323dcce	494665	139	0.000280998251342
8bda75a6-86b9-458e-948b-05049b4c52ce	836431	128	0.0001530311526
8be2b0f5-7bad-4720-b13c-e95b32bdb933	938675	1955	0.00208272298719
8be6b14d-286a-471b-a282-ab98bc6050c3	1012829	10669	0.010533861096
8c0a7dfa-6ec3-4262-b718-c3605722df37	1179056	438	0.00037148362758
8c233a11-3b2e-4273-bbe1-b5a5f5a351d5	1273726	66	5.18164817237e-05
8c399a6e-05b9-4ca6-a05e-61e9f373add7	1009143	32	3.17100747862e-05
8c4038b6-c02a-46db-9514-c13b88d9bf48	767711	76	9.89955855784e-05
8c443bd0-7987-44de-b312-5b859e6d13a9	1039637	14	1.34662386968e-05
8c46a1df-1c10-4188-992a-a55b782494c9	659229	31	4.70246302878e-05
8c4ebff2-8318-4046-98f5-da8f6b1a9e3b	853529	9394	0.0110060700925
8c5f9574-c622-11e3-bf01-24c6515278c0	878879	64	7.28200355225e-05
8c619cbc-9e91-4716-9711-5236e55d8f46	640187	127	0.000198379535979
8c7bac04-9796-4fbf-9340-41e5a993ef09	519079	26	5.00887148199e-05
8c850df7-d48e-4386-b3a5-cac5da865ea5	991473	464	0.000467990555466
8ca665f8-fe78-48bf-8c0f-c606d92885d4	1194111	6570	0.00550200107025
8cbd1752-7eea-46d3-8623-09e96dfb1fdf	767772	10745	0.0139950401942
8cce153d-953d-40c5-976b-60f6a143608c	532781	15	2.8154157149e-05
8ce95cae-6adb-4bac-b072-94e2d9b70017	848176	8	9.43200467827e-06
8cf713ff-256b-4411-a1b4-5bf6f445b747	951502	319	0.00033525941091
8cf9b32d-3d6f-4898-8c7a-89511b754021	899099	280	0.000311422880017
8d4cb709-c95c-4bdc-844b-c0bfa2a3028e	664475	153	0.000230256969788
8d5ffe62-6dd9-4764-b0b7-5e3010eefe6d	694535	1931	0.00278027745182
8d67c121-37d0-4fc0-a349-2c9452589d65	834035	57	6.83424556523e-05
8d7592e2-c622-11e3-bf01-24c6515278c0	877237	89	0.000101454908993
8da641e4-9b12-4163-bd1e-9d5af91e5186	580218	997	0.00171831966606
8da81c05-9cf2-435f-a67a-9cf15a96a2ca	1085606	295	0.000271737628569
8dd14f0e-8601-4aa1-864c-3c49e768cdd1	780403	5424	0.00695025518867
8ddcf0d9-312f-4055-8984-55d463face34	896647	28	3.12274507136e-05
8df1eeb4-dfc9-4a0a-8f93-98460c3ab489	778564	10688	0.0137278374032
8e03e773-5557-4e78-889b-4710c515378f	951468	45717	0.0480489096848
8e48aa43-6cd1-4aef-83ce-2451b1b86e8e	1036019	8018	0.00773924030351
8e7fe8bb-6b3d-428f-a232-97e6042a0f39	766298	645	0.000841709100115
8ea666b7-2b6e-4df8-9a9d-b8265b9749b4	658740	1558	0.00236512129216
8eb90ea4-c622-11e3-bf01-24c6515278c0	805186	75	9.31461798889e-05
8efb116f-4ecf-4191-8ebf-90a94c1880cf	672363	2095	0.00311587639415
8f558713-f32b-403b-aedf-c79efeb41c67	966378	234	0.000242141273911
8fa0484b-5f95-4ec8-b3de-cea2e8f3c5ca	933807	8	8.56708077793e-06
8fa7549d-d0a6-4216-9763-74b0f21c0fd7	836140	14	1.67436075298e-05
8fa9575b-b2c9-4bd7-8da1-3c2cdf0e39f6	543785	8	1.47116967184e-05
8fb7fcac-6c1d-40c2-9309-b53821cbef30	595604	133	0.000223302731345
8fc11cb6-9d79-41c3-bb45-0dadda890e8d	817172	607	0.000742805676161
8fc7a4cc-c25d-4372-bf17-2dae795e5596	941432	97	0.000103034526126
8fd5e62c-c622-11e3-bf01-24c6515278c0	692051	3	4.33494063299e-06
8ff9b1b6-a498-47fe-a970-ab7cfb64e653	1032609	853	0.000826062914424
9011cf17-0783-4f9d-b355-4f0fc1a2e78b	1085424	103	9.48937926561e-05
9020b6a5-8325-4b0d-84d9-04371c857910	560360	5083	0.00907095438647
9032b7fe-e38a-4641-a45e-67041668adc4	936890	408	0.000435483354503
90611290-e44c-438e-91aa-f3b83dae3b71	845560	682	0.000806566062728
906f6f1e-569d-4ce2-9273-1f305782f77f	862914	23	2.66538728077e-05
9078333d-73d3-496a-9fc3-a94353b7e107	1229024	6619	0.00538557424428
90883300-d4b6-45d7-af9a-4e4ce4104500	589877	27	4.57722542157e-05
909f3c5d-89fc-419b-a654-75ac1dbb149f	840867	3	3.56774614773e-06
90ab64be-2229-4a8e-b864-4260b6cb39e9	785358	305	0.000388357920846
90b3c237-29a4-48b3-90b3-9f2c0ccb5928	677333	37	5.46260111348e-05
90de4296-0223-4b9f-8abb-6db278bfc932	635805	204	0.00032085309175
90fd404b-f734-41ed-a601-0f30e43625fc	1087153	8	7.35866984684e-06
91397d9c-3120-407f-8847-74b356943469	735335	4	5.43969755282e-06
914421d2-898e-433e-bb66-b1710eaae2c7	645984	154	0.000238395997424
915cbb43-9e00-433d-818f-531011bea57e	733969	97	0.000132158170168
917564e4-c622-11e3-bf01-24c6515278c0	793601	1755	0.00221143874567
919560b7-9e45-45b9-a689-2514f2ec0a34	678773	1107	0.00163088396268
91b6fd6b-547a-47e4-8ecb-a6f1826ccfd3	1163731	2146	0.00184406877534
91f458e6-64b7-454d-a542-b0aa23638fd8	466234	1147	0.00246013804227
92126163-00c3-41f2-9ce6-7aad5f621407	984114	1675	0.00170203858496
924613ef-8732-4703-a387-136d37b2ba6b	965830	87	9.00779640309e-05
924bcc4a-c982-43bf-8bbb-641dc983d65e	889455	4794	0.00538981736007
9258860c-a336-4075-996d-2ee0c18b281c	845144	3265	0.0038632469733
926a04de-ef57-4271-91db-e90de8aa8a1a	1045336	99	9.47063910551e-05
929f2216-6ab3-414f-a814-49b69d4b49d9	857311	6459	0.007534022076
92dc0e0c-842f-40de-9c39-486b491ea80a	730363	199	0.000272467252585
92f4a95a-d2af-49f0-9274-0983321ba5b5	1251544	2952	0.00235868655037
931b24da-5d6d-4c2d-8de9-ef32d6eb8565	1192531	288	0.000241503155893
9321341c-c622-11e3-bf01-24c6515278c0	733910	2809	0.00382744478206
935b113e-f5ed-4a07-8e1d-1603daba7f40	834208	265	0.000317666577161
93a49462-4bd3-4efa-87a5-69006abba5a0	1066659	1293	0.00121219621266
93b51c61-6eea-4228-a102-840a2e118522	803810	2173	0.00270337517573
93be2990-bceb-45fd-aca5-3358d96e9d5a	769953	716	0.000929926891641
93ff786e-0165-4b02-8d27-806d422e93fc	819728	7913	0.00965320203775
94108975-b7a0-40ba-ad39-e44cc62e8cc0	596918	2623	0.0043942384046
941fcb56-e059-403d-aab1-0692a3ecc45e	1068693	4048	0.00378780435541
94244f28-4ba2-4aa6-a0fb-0cd9b94bf9cc	1166636	74	6.34302387377e-05
94431626-c622-11e3-bf01-24c6515278c0	843440	306	0.00036279996206
94434272-4cbd-4b4d-bd98-44f18526dd69	897519	2550	0.00284116547951
945e6808-2887-4f32-ac32-8f9e00353bf6	917981	11468	0.0124926332898
94652d14-2e4d-4f4a-a4f7-8df77df788c0	1022431	15058	0.0147276442127
94b5dc5a-701a-45e3-8f63-8231031a055a	449173	721	0.00160517217197
94cf1801-a720-4b2f-aab5-0b76c8ccb242	732445	52	7.09950917816e-05
950486ad-14f8-480a-b079-9cc3cd842090	984493	130333	0.13238590828
9536f736-63bc-4099-bd54-740f5910f4a8	751384	2858	0.00380364766884
955763f0-0735-418f-9ea4-3c980a966002	944378	849	0.000899004424076
9563a264-c622-11e3-bf01-24c6515278c0	853719	1107	0.00129667958661
95730d8b-327a-402c-a8bf-d71370f777a7	870322	528	0.000606672013347
95785e54-e402-4f77-87ce-62ed290dc93b	1010952	102	0.000100894997982
958d4d1d-25e2-43f2-a18b-59b2c66f0c05	907997	224	0.00024669685032
959efb81-1d56-4659-9b7a-09f2b62483f2	910790	57	6.25830323126e-05
95cc9620-7686-4805-a96c-cf8e659847c3	1179547	2245	0.00190327303617
95e8d38a-122e-494c-a304-bef4275fed7e	1006904	850	0.000844171837633
95fc38ac-2b36-4c46-abbf-8d2d52ff9626	995284	5449	0.00547481924757
9623d295-c23d-4f2f-827c-69f767a26f1f	862462	343	0.000397698681217
963672c4-4614-4797-aae0-742c3c125a25	348775	122	0.000349795713569
9650640f-154d-4696-aa96-3611c6fcee7b	757824	1435	0.00189357951187
96517058-18d2-4847-8085-768ca8aa1565	784069	170	0.000216817652528
968929b0-6bfb-4a2c-bd4d-570bfcdb8a6a	808808	240	0.00029673297
9689cb33-8ac9-4ee5-800d-3900769988af	877656	88	0.000100267075027
96a2896c-1e32-4827-a526-6b7104832f9a	1036413	343	0.00033094914865
96abdbc8-c622-11e3-bf01-24c6515278c0	727263	1923	0.00264416036564
96b67289-9c42-402b-8e30-9efb4d512bef	1099716	13	1.18212338458e-05
96ba50eb-3c12-41ad-ac7b-d23b2001fe44	1111211	1488	0.00133907961674
96cca60e-17dc-44c3-90f7-1b57b0e08e5f	1081974	1468	0.00135677936808
96dc785c-8417-4813-8d15-c32b22d78b74	891784	9137	0.0102457545773
96e3db14-2bb1-4f68-aed6-5e794750c96e	1134254	103	9.08085843206e-05
96e62134-b8cc-4931-9c99-1193448c7c93	580182	1723	0.00296975776567
96e99cf0-707e-49f3-9ec6-cb4f90ecf7e4	713031	7	9.81724497252e-06
96ef40c3-8d4c-4fe1-a33a-99f5b205a0bb	655347	480	0.00073243640392
96f337d2-cec4-4484-87cd-ab2109d2bf50	934272	2626	0.00281074462255
97064332-1d4f-4571-93ff-354ffe6d7df9	611843	105	0.000171612652265
973d0577-8ca4-44a1-817f-1d3c1bada151	639407	3872	0.00605561090198
9749a9a5-cb7f-4038-a5f9-5e2d6b97c689	916555	367	0.000400412413876
978ae91e-6ebe-4efa-97ff-cfad511ae7b3	672824	162	0.000240776191099
97a6f44a-c622-11e3-bf01-24c6515278c0	720933	9	1.2483823046e-05
97c1a300-978d-4df1-9e97-ce2f92b9eff1	964247	10	1.03707867383e-05
97c46ede-b280-4344-8dbb-e860c6472239	1176021	5494	0.00467168528453
97ccf5d4-b285-40ca-b5b1-4f7d35d64516	840412	104	0.000123748827956
97f451e5-a1cc-4f29-8318-0e6ae74efe2f	943220	45	4.77089120248e-05
97fe452e-fc8e-4935-895d-ade616cd646e	706072	4	5.66514463114e-06
982b58c4-02b3-4e7d-8af0-4b133d0c7e50	1103638	359	0.000325287820825
983c14b8-f35b-497b-9fd4-5e5f5f0a7aa7	949466	46	4.84482856679e-05
987528ac-437a-4eb8-a335-4f2076d5c006	758964	19415	0.0255809234694
987d41ee-6bab-490c-b0f2-bf28c0089de9	904216	366	0.000404770541552
9880c3c9-5685-42a7-8fe9-7585ea1a1d37	736529	87	0.000118121621823
98bb3025-0637-4106-8621-12df7b5d662f	904117	1659	0.00183493950451
98d27916-c622-11e3-bf01-24c6515278c0	715772	1437	0.00200762253902
98e8f23c-5970-4fce-9551-4b11a772fe1b	734956	4054	0.00551597646662
98f54445-b151-4aeb-b8cf-91d743ba066e	1322688	2027	0.00153248536314
992d9566-b1da-421a-bf36-d23382b115fa	792071	3045	0.0038443523371
995a1ad2-faca-4a37-a59d-e62455985afb	804774	71	8.8223526108e-05
99696731-c88f-427b-975b-1d90013e63ff	913970	918	0.0010044093351
9988eb07-01f6-4f83-8699-bb63e0525f08	857242	5297	0.00617911861528
99bdc3da-c622-11e3-bf01-24c6515278c0	804600	2	2.48570718369e-06
99e7016a-c3c1-431c-8838-beb78a3cc017	530119	36	6.79092807464e-05
9a015939-8810-4808-9dfa-fb60a1173bc7	1003105	16	1.59504737789e-05
9a3c3edb-82fa-4b4e-aa85-a4298362d99a	1041331	374	0.000359155734344
9a5bb831-8cb8-4de0-b94b-088cb38def1a	949447	8137	0.00857025194666
9a90f951-ad96-4883-b97f-ac43395dae5d	855394	9286	0.0108558161502
9aac83e4-c622-11e3-bf01-24c6515278c0	771051	979	0.00126969551949
9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa	934477	42	4.49449264134e-05
9ae33a63-6b1a-43bf-9205-463c867bcbc4	1044248	26181	0.0250716304939
9aecfc8f-62ea-4acf-aa00-d1f0fe6c6556	1019715	4312	0.00422863251006
9b3e7a03-cf8c-4da8-bc36-20129d7783ba	981530	1963	0.00199993887095
9b75735b-705d-4ebf-92a0-fbb190b95285	1078533	13	1.20534095851e-05
9ba2c970-c622-11e3-bf01-24c6515278c0	721385	49	6.79248944738e-05
9ba6be6d-2032-444b-ab3c-dbee8023759d	1129911	69	6.10667565853e-05
9bb9164e-ea1b-49ab-bbcc-f59cf8c32345	1117820	10291	0.00920631228641
9be1246b-3dc1-4928-8b89-2d5ed0c866e8	741137	650	0.000877030832356
9beb4126-0112-4c06-80a3-e5dd1c2b88d5	945501	22	2.32680875007e-05
9c00828e-e9ae-4b9c-959e-34837ee2b230	1129184	410	0.000363094057302
9c181313-5b4c-41c5-9ad5-a5a86fe609aa	905024	1	1.10494307333e-06
9c27fedd-b1b3-4af0-9e9b-20271854db08	762806	11	1.44204424192e-05
9c399826-087f-44b9-98c0-bd881646b0f4	992801	1727	0.00173952282482
9c681cd9-25fb-42ac-aa6b-bb962882fa22	711519	1183	0.00166264007005
9c70688d-6e43-4520-9262-eaae4e4d597d	961598	386	0.000401415144374
9c730cfb-3fd6-428a-a0a4-c061ca5db06c	517898	10	1.93088214282e-05
9c7b3ac8-1352-49cd-8a8c-df6b19f6fd64	773350	110	0.000142238313829
9c817737-a97c-49f8-8858-f416a35f5abb	954486	121137	0.126913333459
9c857452-c81d-4b9e-87a8-5b41f4394f7c	1004661	64	6.37030799444e-05
9c949c63-aa63-4a84-ac5a-b5260775cee6	645689	20	3.09746642734e-05
9cb80280-c622-11e3-bf01-24c6515278c0	817845	367	0.000448740286974
9cdb1905-8b0f-48bd-ba37-11e7ac9646a0	792413	534	0.000673891013903
9cfa4e8f-ea4d-433b-8c2c-54f66ecb7e43	1027152	23091	0.0224806065704
9d2671b9-bd30-4e3c-aa74-01e31dd2531e	1089302	258210	0.237041701934
9d29543e-8601-4fd0-8e76-3df3de465cab	611604	3879	0.00634233916063
9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0	855161	11	1.28630749064e-05
9d691fa3-5c32-4b98-85c4-f6e0fd4c37e0	856656	332	0.000387553463701
9db994a0-c622-11e3-bf01-24c6515278c0	828678	2053	0.00247743997065
9ddf2119-a222-4fa5-a9f3-0bec7eeea36b	840186	635	0.000755785028553
9de495d1-55b2-4535-9b0a-a999df35977c	974120	361	0.000370590892293
9df57388-7de1-4c90-910e-ef63a246dff1	977903	154	0.000157479831844
9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b	686858	4737	0.00689662200921
9e0009d1-c993-4247-9706-88ee84591dec	921401	3176	0.00344692484597
9e272bea-9193-4c10-a802-f7e18b2937a3	895570	701	0.000782741717565
9e5f0a23-e184-4611-b42b-e882dcf23acd	635116	170	0.000267667638668
9e6806c4-d331-4025-abee-2f576e3bf182	956685	8051	0.00841551816951
9e7b51fb-2249-451a-bf23-bb2a3d935928	761731	6822	0.00895591750894
9e842227-2bc6-4185-bedb-abeb03836b51	587414	4	6.80950743428e-06
9e99b8d9-6f0d-4fe0-9c1e-d286c0714909	475712	69	0.000145045741962
9ebac79d-8b38-4469-837e-b834725fe6d5	1138404	257	0.000225754653005
9ec31146-c622-11e3-bf01-24c6515278c0	795283	5	6.2870701373e-06
9ed8f0b9-d615-44c4-9ec9-e07ecd744922	1035741	344	0.000332129364387
9f298806-77b6-4c76-bd38-3343e1a3c6f0	447729	53	0.000118375177842
9f335cd1-2736-41be-a02b-cdbe4017bb3d	890967	4641	0.00520894713272
9f5e6063-d19e-4f56-b3f9-5c2260d3bfc9	686114	135	0.000196760305139
9fb40473-74cb-43cb-9a54-c990b8bbde17	903069	1	1.10733509843e-06
9fb6b7be-0084-48f7-a256-6d170e72e97f	841173	35	4.16085632801e-05
9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9	841566	12028	0.0142924024972
9fba5db6-c622-11e3-bf01-24c6515278c0	753580	1	1.32699912418e-06
9fc0e0e8-1b0f-400c-b4cf-126193283695	768034	9590	0.0124864263822
9fc5b5c7-3973-42b4-8710-454de0cb5b50	949124	65536	0.0690489335429
9ff21093-58d7-4b69-aade-c242a383ea56	650293	1999	0.00307399895124
9ffcb7fa-424c-4f93-87a7-ce5e9053c613	503228	461	0.000916085750395
9ffe694e-b488-489e-bdbe-0800e505eec4	621161	4568	0.00735397103166
a0583407-712d-46f3-8c4e-4eeaa0149087	510439	4976	0.00974847141382
a08c196e-4f96-4b16-94b4-aa6a0153ac50	1038146	3332	0.00320956782572
a08ec059-7592-4698-bb45-25a9c3680c23	985402	1663	0.00168763611196
a0bbb3b1-e774-4c75-9301-ba43fb803f20	887347	11174	0.0125925934274
a0e317b1-3f3b-4d25-b2d9-fcc2211dfda3	945553	3418	0.00361481588023
a0eb2611-1ca6-44b7-897e-ce18399eb7bc	980490	1466	0.00149517078196
a0f94565-9169-49ee-8e6a-21bdc43d9de6	768535	668	0.000869186178899
a0fe80e0-e3ac-485b-8a1a-4c80c101b874	717222	585	0.000815647038156
a13ee768-1423-4fcc-b663-caaf6694acb3	837124	6	7.16739694478e-06
a1724132-f95c-4622-8987-fe3183b9dce3	587993	3	5.10210155563e-06
a1a75f66-c622-11e3-bf01-24c6515278c0	748132	10	1.3366625141e-05
a1af7c42-47af-435c-bb51-b932a3cd7b91	954011	19	1.99159129192e-05
a1e3dc5b-b81f-4890-870c-ed3b8ac36dec	1008223	22	2.18205694574e-05
a1fc7064-abf5-477d-983e-576a784e1d40	522889	9283	0.0177532898952
a2034620-e4b5-4d4f-ac05-7fc1c098eb40	1055234	78	7.3917254372e-05
a2238b5f-0513-487a-9b1b-7bef85ebf336	848014	5065	0.00597277875129
a284fe9d-9afd-4472-8d70-243ca9be5c2c	1043661	213	0.000204089258869
a29278af-7ecf-403e-b6a9-623ea7879d05	701545	2702	0.00385149919107
a2a4021e-1273-4c18-907c-d20454ab898c	735488	9	1.22367734076e-05
a2a67c8a-c622-11e3-bf01-24c6515278c0	772923	55	7.11584465723e-05
a2e67393-50d7-4bcc-9bbd-c695086a936a	391857	862	0.00219978206335
a2ee5dde-4342-4e78-88c5-3c9a8e10cbf5	855161	106	0.000123953267279
a2f02ff7-8433-4cb5-9324-34f13edeaca1	789385	974	0.00123387193828
a2f143d6-ba07-4ff0-960d-b29c3c716665	774598	357	0.000460884226399
a2f38e9e-48b2-4463-b2e3-61cc8475257f	574608	5864	0.0102052181661
a3135834-3af0-4e98-bc6f-ad8ddf33db80	1022324	2898	0.00283471776071
a315b798-f037-48d5-91ed-e733e3bbd6ee	1037061	1189	0.00114650922173
a319188c-6b80-4228-8f2b-8f423c0fcf97	1008013	14	1.38887097686e-05
a31b6123-c1b7-4cd0-86d8-b2e640cce9da	812451	1262	0.00155332444664
a3210fd0-344c-468e-8ff2-2d0869a2fb75	1202851	2503	0.00208088948673
a330a96e-9897-4605-b5f1-5b5ef45cd365	1095437	323	0.00029485949443
a335b03d-41ac-4d41-a2a9-3134b5b0a0a7	898617	203	0.000225902692693
a37a825c-d74e-46cc-92ef-b65016857b4a	1167982	18822	0.0161149743746
a3914a6c-c622-11e3-bf01-24c6515278c0	751354	1269	0.00168895088068
a3deafcb-b54f-4b7e-89ac-c92c16fb919f	845579	5951	0.00703778121264
a3edc9cc-f54a-4459-a5d0-097879c811e5	1082290	85	7.85371758032e-05
a3fd2ee0-3dd0-4992-9a9f-75e487b43441	874906	12089	0.0138174843926
a441697c-4ca0-4eab-9b01-b9cb50223ce2	434120	14	3.22491477011e-05
a46f1e20-9e97-4dcc-a5ed-532aad9f3236	672920	1	1.48606075016e-06
a47c2012-c13d-48ac-88b6-e09bfd50122b	1128451	207	0.000183437295904
a492a32b-bf2f-4f8c-b06e-794a4baa2fe7	891211	4649	0.00521649755221
a4beedc3-0e96-4e1c-90b4-3674dfc01786	1012845	2655	0.00262132902863
a4c838df-6ac4-455a-8096-8ec680064374	999018	349	0.00034934305488
a4ca18dc-c622-11e3-bf01-24c6515278c0	766455	928	0.00121076906015
a4f8305f-4409-4776-b34d-4878d18c8693	562708	5	8.88560319029e-06
a5346247-3f30-470a-b4ab-732180786291	797213	235	0.000294776929127
a54aac0e-4108-49cf-bf50-687031c7cda6	665110	13	1.95456390672e-05
a56cd282-f6c5-4373-b3d8-676562894598	631016	13	2.0601696312e-05
a592e80a-3b1a-46aa-be30-bcd87d6bca6f	824091	52	6.30998275676e-05
a5d5c238-0447-47fa-9a81-3b823cbdcea6	1042712	144	0.000138101412471
a6045753-60bb-4e65-bc89-1ef0b47aab35	1113196	1003	0.000901009346063
a612b654-c622-11e3-bf01-24c6515278c0	1015886	275	0.00027069966512
a64000df-16e5-4b88-865f-5c680adf60eb	581651	1172	0.00201495398443
a65bcd07-c47d-4bda-a2bf-21f68cef2f3b	1126505	233	0.00020683441263
a67f4531-99ef-43df-82f5-f6abc4b11826	763723	650	0.000851093917559
a68389d4-431f-4582-b4df-e8ad200aa3be	392201	766	0.00195308018083
a6957d15-453c-4f3b-ab8c-c38054dfe548	646337	69	0.000106755454198
a6c14ebc-81a2-44f7-af87-2b7ec85e5696	1013176	1903	0.00187825214968
